video_id,video_timestamp,video_duration,video_locationcreated,suggested_words,video_diggcount,video_sharecount,video_commentcount,video_playcount,video_description,video_is_ad,video_stickers,author_username,author_name,author_followercount,author_followingcount,author_heartcount,author_videocount,author_diggcount,author_verified
7209392824247258414,2023-03-11T15:46:24,16,US,"hair styles 2023, mariaaiellohair, Hairstyles, Braids, Braid Hairstyles, Braid Tutorial, Hairstyles With Braids, Braiding Tutorials, Braiding Hair, Braid Hacks",187800,6636,276,3600000,#braidstutorial #braidhack #braidstyles #hairtrends2023 #hairtrends #springhairstyle #cutehairstyles #easyhairstyles #braidhacks #fypシ ,False,,mariaaiellohair,mariaaiellohair,,,,,,False
7150272101621058821,2022-10-03T09:07:42,13,GB,,187800,94,911,1400000,Replying to @ehh face rev too but bro is grilled now lmao #foryou #scrubdaddy #scrubmommy #burnt #viral #fyp #tragedy #suffering #clout ,False,,plscanihaveascrubmommy,mei !,,,,,,False
7160080294119296262,2022-10-29T19:28:30,7,MX,,187400,7050,10800,1600000,Contxto inst a #tiktoksbuchones i g: gashiola,False,,gashiolasrt,Gashiola,,,,,,False
7145098836606717189,2022-09-19T10:32:45,18,IT,,187200,737,681,1400000,@parzialeerebeccaa 🫶,False,,luigi.salemi,Luigi Salemi,,,,,,False
7198313972398034182,2023-02-09T19:14:43,11,MX,,187100,1875,398,863400,Un gran cambio #fyp ,False,,diego_mog,Diego Moguel,,,,,,False
7145267110254644526,2022-09-19T21:25:53,12,US,,186900,270,197,1800000,Almost got in a cart accident ,False,,caleb.green,Caleb Green,,,,,,True
7139640366843563310,2022-09-04T17:31:04,15,US,,186200,319,565,943700,Lol sorry for all the tuk toks.,False,,cf1low,ch@rley fl0yd,,,,,,False
7145286465528876331,2022-09-19T22:41:01,9,US,,185800,450,322,1100000,#halloween ,False,,obliz.store,Obliz,,,,,,False
7191111995104513323,2023-01-21T09:27:42,27,US,"Curly Hair, Natural Hair, Silk Press Hair, Silk Press Natural Hair, Curling Natural Hair, Long Hair, Silk Press Curls, Curly Long Hair, silk press long hair, Long Natural Hair",184700,2464,804,1600000,If you know you know 😂 #fy #fyp #blacktiktok #GenshinImpact34 #FastTwitchContest #hairtok #naturalhair #natural #natural #longhair #curlyhair #hairgrowth #curlscheck #washdayroutine #silkpress #curls ,False,,alycearae,Alycea Rae,,,,,,False
7151797189100997894,2022-10-07T11:45:48,17,CO,,184400,7958,461,1400000,#sweaterweather #lyricsedit #lyrics #aesthetic #onelove #eeuu ,False,,vkalan__,alan,,,,,,False
7172157600652414213,2022-12-01T07:34:36,6,IT,,183600,5561,4933,3100000,#omegabox #brawlstars #brawl ,False,,nuljas,Anas,,,,,,False
7145164327434063109,2022-09-19T14:46:54,15,ES,,183200,871,1013,1900000,i’m still friends with the girl i pushed @konister ,False,,benjikrol,Benji Krol,,,,,,True
7151822079560617222,2022-10-07T13:22:23,56,IT,,183200,869,1005,1400000,Risposta a @sarakeshk34 #neiborhood #sweaterweather #stemplayer ,False,,wizgam,Ale,,,,,,False
7144724962836860202,2022-09-18T10:22:17,16,US,,180800,1019,864,1600000,guess who’s going back on @royalcaribbean in a day 😎😱,False,,monroecapri,monroe capri,,,,,,True
7173297568162663685,2022-12-04T09:18:15,10,BR,,180800,578,653,1700000,@mateuspassarin meu Glam 🤍 #fyp #metalfamily #fitgirl #fyp #vaiprofycaramba #fy #fitness #foryou #couplegoals #couple ,False,,isabellasenareal,Isabella Sena,,,,,,False
7155216162899463430,2022-10-16T16:53:10,20,BR,,179700,1383,1813,1500000,Grateful for a sunny day ☀️ taking coffee as pre workout #vlog #adayinmylife #routine #motivation ,False,,rafaelgueto,guetorafael,,,,,,False
7179630555271564549,2022-12-21T10:53:28,10,NL,,179200,9020,443,5100000,Belvedère vodka bottle art! #belvedere #viral #voorjou #art #bottleart ,False,,art_labouteille,La Bouteille,,,,,,False
7140956546393066758,2022-09-08T06:38:37,15,IT,,178400,896,1192,1300000,Tu come avresti reagito? 😅 #aurorablasi ,False,,aurorablasii,be_aurora_,,,,,,False
7145974746897829126,2022-09-21T19:11:47,15,US,,178200,270,512,1600000,@emily.dobson #fyp #viral #dance #explore #emilydobson #catherinemcdonough ,False,,catherinemcdonough1,catherine,,,,,,False
7173280614370659589,2022-12-04T08:12:28,28,GB,,178200,3560,904,2000000,this is ur sign to start that side hussle💸💰💵 #lashextensions #beginnerlashtech #lashbusiness #lashextensions #sidebusinesses ,False,,byloiselena_,By Lois Elena👸🏽✨,,,,,,False
7163750243169865006,2022-11-08T15:49:53,5,US,"Car Stickers, cars, Cars TikTok, Stickers For Car, Cars Videos, Stickers For Car Interior, Cats And Cars, cat funny, Car Wheel Lights Sticker, Car Door Trim Sticker",178000,7507,829,4300000,#carsoftiktok #catslovers #funnymoments #hellya #drivinglessons ,False,,ashbash0921,Ashliwhit🌙,,,,,,False
7278155368985873669,2023-09-13T00:00:05,15,CL,,177700,3390,794,983400,@𖤐  ❤️‍🩹#fypシ゚viral #parati,False,,panconpaltaykpsa,ª-ª-ª,,,,,,False
7139542419158076677,2022-09-04T11:11:02,15,NL,,177400,3353,803,2500000,"one love, one house 💗 inst: thextusha ",False,,xtyusha,Тюха | Tyusha ®,,,,,,False
7166392863650221358,2022-11-15T18:44:36,18,US,,177300,1472,560,1900000,Thats crazy a M in a month off streaming 😳 #ddg #ddgpontiacmade #ddgfamily #adinross #adinrossfunny #adinrossmoments ,False,,ddgplugtok,DDG TOK,,,,,,False
7148085967340031237,2022-09-27T11:44:22,15,IT,,177200,466,301,1900000,Guardate chi c’è qua 😍,False,,mura0201,MuraA,,,,,,False
7173673565961669893,2022-12-05T09:37:19,10,CA,,176500,2948,180,4200000,Sweater nails 🤍 #nailart #nailtutorial #sweaternails #sweaternail #sweaternailart #sweaternaildesign #winternails #glitternails #nudenails #almondnails #holidaynails #christmasnails #sparklenails #trendynails #oddlysatisfying #nailsmontreal #montreal #nailsoftiktok ,False,,andrea.macou,Andrea Macou,,,,,,False
7217197861346348294,2023-04-01T17:33:48,11,IT,,176400,4294,738,786000,my favourite singer 🫶🏻💙 #lxhacker_ #vinniehacker #vincenthacker #vinnie #vintok #edit #fypシ #foryou #perte #andiamoneiperte #noflopplease #noflop ,False,,lxhacker_,vinnie 🫶🏻💙,,,,,,False
7138844270622149934,2022-09-02T14:01:50,14,US,,176200,464,612,1400000,yuhh #fyp #viral #foryoupage ,False,,bbraydenwhaleyy,braydenwhaley,,,,,,False
7151513955561688326,2022-10-06T17:26:44,7,DE,,176100,2268,1044,1500000,,False,,mr.benz,Mr. Benz,,,,,,True
7144054828426120454,2022-09-16T15:01:29,24,DE,,173300,1341,810,991900,No way it exists in real life 😳 #movielocations #usa #viral #fyp #cars #googlemapsfinder #0708 ,False,,gmapsfinder,Place Tracker 🗺,,,,,,False
7182959114450996526,2022-12-30T10:10:24,10,US,,173300,20200,106,1800000,#duet with @art_labouteille #belvedere ,False,,thepartyproject.dc,The Party Project DC,,,,,,False
7188622593132416261,2023-01-14T16:27:10,114,GB,,172800,20000,7318,840400,Because i get this all the time 😭😭😭 #fyp #foryou #CapCut #alexa #voiceover #voice #speaking #voiceoverchallenge #amazon #siri ,False,,theevoiceofjoy,Joy,,,,,,False
7187200823745662250,2023-01-10T20:30:08,21,US,,172500,764,292,1400000,Replying to @_lawa_kurd_ Let me know what to draw next in the comments down below #simpledrawings #artistsoftiktok #fypシ #art ,False,,inthehandsoflando,inthehandsoflando,,,,,,False
7142829903245856046,2022-09-13T07:48:18,24,US,,171700,1233,1342,2400000,#legogame #legogames #lmsh #legomarvel #legomarvelsuperheroes,False,,legogamesaccount,floatyboat,,,,,,False
7152211537539665158,2022-10-08T14:33:39,11,PL,,168300,3411,399,2600000,#fyp #popular #on ,False,,_nasta.sia7,_nasta.sia7,,,,,,False
7146995708569062661,2022-09-24T13:13:34,15,IT,,168300,1490,1859,1600000,100% Waterproof e Riutilizzabile!🌲,False,,endlessita,Endless♾,,,,,,False
7173355017167064362,2022-12-04T13:01:25,5,US,,167600,41700,1371,1600000,They are rare but I found mine! #husbandwife #relatable #fyp #couples #men #women #anxiety #luckyme ,False,,hadleyfam1210,Hadley Fam,,,,,,False
7191352050565909766,2023-01-22T00:59:03,40,US,,163800,2954,615,4100000,Minecraft Hot Tub🥶 #fyp #minecraftbuilding #minecraftmemes #minecrafttiktok #viral ,False,,hellfrozzen,HellFrozen,,,,,,False
7188619676128251141,2023-01-14T16:15:51,24,GB,,163700,197,169,3000000,Fireplace part 2?? #renovation #oldhouse #discovery #hiddengems #originalfeatures #fireplaceproject #victorianhouse #diy #transformation #findingthings #history #victorianhome ,False,,sweethomeketteringa,Sweethomeketteringa,,,,,,False
7174022403587083562,2022-12-06T08:11:39,11,US,,163500,366,836,2400000,PTSD at its worst. “I have a headache” #headache #brainonfire #pandas #ptsd #pandaswarrior #pandasmom #pandasawareness #letsdothis #hugmomma #notalone #headache #headacherelief #insidelife ,False,,simplyobsessed_momlife,SimplyObsessed MomLife,,,,,,False
7139570953570225414,2022-09-04T13:01:44,15,KZ,,163200,1863,518,1400000,повеселили людей в центре,False,,pavlinushka_,pavlinushka_,,,,,,False
7303630418547346693,2023-11-20T14:36:15,60,BR,,163000,1661,549,1400000,Sweater Weather | #theneighbourhood #sweaterweather ,False,,song.felpys,felpyswz,,,,,,False
7179578537337228549,2022-12-21T07:31:37,112,IT,,162800,987,846,1600000,Fishy #roblox #micup #troll #fish #hangout #meme #robloxgame ,False,,shzdmnn,★$hzdmn ★,,,,,,False
7153370499249114374,2022-10-11T17:31:04,15,MX,,159900,1252,2410,1300000,Califiquen el flow de a mi amigo!✨ Del 1 al 10!😌 #parati #fyp ,False,,susymourizz,Susy Mouriz🌷,,,,,,True
7189417163285974318,2023-01-16T19:50:34,10,US,,159800,15000,988,4300000,#@kevin_alvarez31 @inthegame4#realorgame?🤯#just_another_car_guy #just_drift_it_ #trending #fypシ #professionaldrifting #carsdrift #parati #viral #formuladrift #foryoupage  #driftparadise # #trending ,False,,just_drift_it_,Just_drift_it_,,,,,,False
7147634327637986565,2022-09-26T06:31:48,12,ES,,159700,426,359,1100000,#fakebody⚠️⚠️⚠️❌❌⚠️ #gym en vd son etapas pero weno tengo salud,False,,444clodi,X’0,,,,,,False
7153278834362699014,2022-10-11T11:35:22,29,DE,,159600,723,0,2000000,Würdet ihr Tobi als Outfitberatung einstellen?😂🫶🥰 IG: bauer_teresa,False,,bauer_teresa,Teresa🎀,,,,,,False
7177781496881630470,2022-12-16T11:18:08,13,IE,"Acrylic Nails, proximal nail fold, cutting cuticles gone wrong, nails, cuticle, How To Cut Cuticles, Nail Videos, nail tech, cutting cuticle nail, Manicure",158900,3420,748,2700000,#cuticle #nail #nailsart #nailtok #nailtechcheck #cuticles #manicure #cuticleremoval ,False,,natalia_pascal1,Natalia Pascal,,,,,,False
7276137684924468513,2023-09-07T13:30:26,14,FR,,158100,6630,1358,1200000,Faite attention a vous 🥊 - - - - #boxe #boxing #kickboxing #muaythai #boxing🥊 #kick #thai ,False,,ayz_nhf,Ant🇫🇷,,,,,,False
7281716213955218720,2023-09-22T14:18:03,45,ES,,158000,496,67,851200,"un año despues, me encantan🥹#xybzca #fyp #foryoupage #parati #crgfz #charlidamelio ",False,,meliogallagher2_,#ᴀʀᴏᴀシ,,,,,,False
7143281986470235397,2022-09-14T13:02:28,11,ES,,156400,690,250,1300000,❤️‍🩹,False,,juanpere_,Juan Pérez ⚡️,,,,,,False
7198945033502854405,2023-02-11T12:03:29,30,IE,,155600,2100,259,854800,Imagine this😱📈 #foryou #dropshipping #motivation #ecommerce ,False,,hktalkz,Uk Ecom Kid 🏰,,,,,,False
7318711594593160466,2023-12-31T05:59:01,12,AU,"chaeyoung edit, chaeyoung, TWICE, Park Chaeyoung, Kpop Idols, k pop, twice_tiktok_official, chaeryeong twice, Chaeyoung Performing, Twice Edits",155200,3367,1027,682400,#CHAEYOUNG she knows what I think about (its only her btw) || 『#twice #fyp #kpop』 ,False,,tozakisaana,Chae🍰,,,,,,False
7149608858380438826,2022-10-01T14:14:02,13,US,,155100,1142,717,732600,been shadow banned:( #fyp  #foryou #EndlessJourney ,False,,_maddawgie,madison,,,,,,False
7189634509430672645,2023-01-17T09:53:56,28,BY,,152200,4582,478,2000000,Instagram: softest_dreams #популярное #рек #рекомендации #реки #бортикивкроваткуминск #бортикивкроватку #конвертнавыписку #балдахин #беларусь #бортиккоса #бортикибеларусь #babyshower #capony #bamper #popular #pragrance #бортикимосква ,False,,softest_dreams,Julia,,,,,,False
7157283388095843590,2022-10-22T06:35:03,14,GB,,151900,304,348,5200000,@Stopmotion  and animation  #tutorial #stopmotiontutorial #libbysanimations ,False,,libbymulliganofficial,Stopmotion  and animation,,,,,,False
7141020680308411653,2022-09-08T10:47:25,15,IT,,151500,2602,1335,1000000,avete mai visto un’🍊 ed un 🍋 ballare? @nani #fyp #amici #love ,False,,silvycop,silvycop,,,,,,False
7225223485025570075,2023-04-23T08:37:21,9,GB,,151200,54400,9016,1600000,Nobody can fix me. #broken #sad #sadboy #emo #damaged ,False,,notconor18new,NotConor18New,,,,,,False
7146175182867320110,2022-09-22T08:10:13,5,US,,148100,341,883,2200000,#xyzbca #foryou ,False,,itzpods,itzpods,,,,,,False
7144739133838150913,2022-09-18T11:17:04,5,AU,,147800,2229,5140,1400000,yes its a big deal #fyp #foryou #foru #foryoupage #melb #syd ,False,,judebellinghamlomll,🫶🏼,,,,,,False
7132631970126843182,2022-08-16T20:14:54,9,US,,147400,683,2558,795700,I might hop onnis if im feelin starchy ion knowwww 😩#blacktiktok #fyp #soulaan #aa #africanamerican #hbcu ,False,,xaliyahclxy,Aaliyahhhhh🫶🏾,,,,,,False
7195761933344148782,2023-02-02T22:11:38,7,US,,147400,1125,930,2500000,#CapCut #CapCut #DoritosTriangleTryout #painhubpremium #foryourpage 😗😊😙😇😙🥰🤪🥰🤪😇😙😇😚😇😚🥰,False,,pain.lll047,user533307430978,,,,,,False
7188583887990263045,2023-01-14T13:56:58,78,HU,,147300,20500,1199,2100000,"Mindezt a Designdock csapata álmodta és valósította meg, csekkold őket kommentben. 😎 #home #house #rubeningatlan #ingatlan #renovate #design #renovation #felujitas #epitkezes #otthon ",False,,ruben_ingatlan,Szentgyörgyvölgyi Ruben,,,,,,False
7226459256793451802,2023-04-26T16:32:47,48,GB,,147100,932,168,1300000,How to build muscle as an athlete 🔥 #gymtips #athlete #fitnesstips #buildmuscle #bulking #gymshark @Gymshark @myprotein ,False,,tombeckles,Tom Beckles | Online Coach,,,,,,False
7150362936287022378,2022-10-03T15:00:26,9,US,,146500,1122,1724,2400000,Pasta & if you could ask me anything what would it be? #andGO #pasta #pastamukbang #spaghetti #spaghettimukbang #alfredo #chickenalfredo ,False,,madisonelise,Madison Elise,,,,,,False
7144452218903678250,2022-09-17T16:43:38,15,US,,146500,457,1516,912000,my hair is beyond fluffy at this point 😭,False,,bryceparker,bryceparker,,,,,,False
7143916636565769478,2022-09-16T06:05:16,55,IT,,146400,5057,507,881600,,False,,elisacamporesi,Elisa Camporesi,,,,,,False
7297812009897315590,2023-11-04T23:17:51,40,MX,"remo en smith, arnold splits, ppl x arnold, pec fly, Gym Exercises, Gym Workout Routines, Back And Shoulders Workout, Back And Arms Workout, remo, Upper Body Workout Routine",146400,1899,471,1300000,Rutina de pecho y espalda (actualizada) #fyp #gymtok #gymrat #gymmotivation #arnoldsplit ,False,,marcomdzo,marco,,,,,,False
7169639067750059306,2022-11-24T12:41:31,8,US,,146300,2895,2983,859500,Happy Thanksgiving! Im sorry grandma! #grandma #fail #getup #countrytough #thanksandgiving ,False,,tuffcountrygrandma22,Country grandma❤️,,,,,,False
7144237291236494598,2022-09-17T02:49:37,9,MX,,145900,613,335,952400,#squattsgymsf ,False,,ludcastt,Gael,,,,,,False
7166236870412717318,2022-11-15T08:39:08,21,DE,,145900,523,776,875700,It fits just like him. #foryou #fyp #tiktok ,False,,linus_gahn,Linus Gahn,,,,,,False
7138927801628970283,2022-09-02T19:25:57,15,US,,145900,2599,989,2600000,Yay football🥵🥵 #fyp #dance #cheer #sweaterweather,False,,lilliejryan,lillian,,,,,,False
7202623661965184262,2023-02-21T09:58:27,22,GB,,145500,3265,3710,796400,the neighbourhood fans know... #lovejoy #mothermother #theneighbourhood #maneskin #rock ,False,,myriadband,Myriad,,,,,,False
7211698655416339754,2023-03-17T21:54:06,25,US,,145200,3613,584,1500000,It was a scavanger hunt looking for the rest of them 🤣 #thrifting #vintageclothes #vintagesweaters #thrifthaul #vintagehaul #90sthrowback ,False,,vintagezac,VintageZac,,,,,,False
7197060187126058282,2023-02-06T10:09:51,29,US,,145000,3357,1678,964500,I can’t protect my future wife from all the bad things in this world if I’m weak. #sad #heartbreak #pain #gym #gymtok #gymmotivation  #workout #lift #lifting #fitness #fit #fittok #fitnessmotivation #viral #trending #blowup #trend #foryou #foryoupage #fypage #fyppp #4u #xyzabc #fyp ,False,,just.callmebrit,just.callmebrit,,,,,,False
7150480690042178822,2022-10-03T22:37:17,7,MX,,139900,284,202,934300,Tutorial en inst aaa banda #tiktoksbuchones ,False,,gashiolasrt,Gashiola,,,,,,False
7172600042023374086,2022-12-02T12:11:28,29,DE,,134500,4797,2482,1300000,#stitch mit @Dave #wm #viral ,False,,farismontari,Faris _03er,,,,,,False
7157677040399944966,2022-10-23T08:02:42,35,GB,,134100,2307,1897,935500,Cutest friendship 🥺 #naruto #narutoshippuden #hinatahyuga #kibainuzuka #foryoupage #hinata #kiba #kibaandhinata #bestfriends #fy #viral #sweaterweather #friendship #hinataedit ,False,,netflixmultifan,🐓,,,,,,False
7151747710255664389,2022-10-07T08:33:53,29,IT,,133800,503,1086,1700000,#funny #illusionist #magia #challenge @Alex Cosplay daaaaii tocca a te! ,False,,lokytrue,Dalila,,,,,,False
7149872182905113862,2022-10-02T07:15:50,29,DE,,131600,352,726,1200000,Replying to @Jordie y’all give me so much Energy! ☺️🫂🫶,False,,gioonyourscreen,gioonyourscreen,,,,,,False
7141118032356707626,2022-09-08T17:05:11,19,US,,131400,327,1324,986700,"idc what anyone says, we hit that 🥱 ",False,,skyyjade,Sky 💔,,,,,,False
7157100217555291397,2022-10-21T18:44:15,177,BR,,125000,727,727,985300,voltamos a programação normal 🤣 #fyp #vaiprofycaramba #dirigindomeucarro #viral #viraliza #DidYouYawn ,False,,amandaraquelx,Ⱥʍąղժą འąզմҽӀ,,,,,,False
7267548372767149313,2023-08-15T09:59:29,36,UZ,,125100,5380,366,1100000,"все песни, вы найдете в моем тг канале, ссылка в шапке профиля, если ссылка не работает напишите мне в тиктоке, постараюсь ответить всем.#gellymeh #врек #sweaterweather #xxxtentacion #focus #love #recommendations #грусть #fyp ",False,,gellymeh_,Маленький Джилли,,,,,,False
7237522375879707909,2023-05-26T12:03:16,6,KZ,,124900,489,1315,3100000,#цвета #эффект ,False,,missarami,Missa Rami,,,,,,False
7171864832050842886,2022-11-30T12:38:30,6,PT,,124700,1666,404,1400000,"69% w my ex, okay thanks 🤦🏽‍♀️ sem # este",False,,goddesssnay,Naiana ☆,,,,,,False
7136296224075894022,2022-08-26T17:14:09,15,US,,124600,222,130,667600,en clase de mi mami 🤙🏻#lentajas #usa🇺🇸 #parati #foryoupage #foryou #fypシ ,False,,mariiolaa.torro,mariolaa ;)),,,,,,False
7136330584955145514,2022-08-26T19:27:26,19,US,,124500,521,1013,734000,Yay gold out!,False,,katie.gratz,katie,,,,,,False
7147329436889713966,2022-09-25T10:48:51,15,US,,124400,148,174,784700,,False,,piperfanpage_lover,Piperfanpage_lover,,,,,,False
7144982419056184581,2022-09-19T03:01:19,30,KZ,,124400,58,381,1600000,"Ответ пользователю @uservrbh0a9w4z если видео будет в реках, то сделаю еще больше😉❤️",False,,justking_real,JustKing,,,,,,True
7134173227831627054,2022-08-20T23:55:47,14,US,,122900,568,544,756100,#ColorCustomizer ,False,,2prettydayanis_,2prettydayanis_,,,,,,False
7145529808489827626,2022-09-20T14:25:12,15,US,,122600,221,279,1200000,Baloney with no b y,False,,adrien_nunez,Adrien Nunez,,,,,,True
7143972308812713221,2022-09-16T09:41:20,15,ES,,122600,894,444,840400,@aishadescane // ig: kevindescanee #fyp ,False,,kevin.descane,Kevincito,,,,,,False
7153077739602447621,2022-10-10T22:35:00,13,VE,,122600,219,342,1100000,#pov no ocultamos las ganas que nos tenemos.. ,False,,zack.tz,EL CHICUELO💀,,,,,,False
7351514602053717291,2024-03-28T16:31:50,15,US,"cooper barnes screamed at the workers for having their zippers down, cooperbarnes, cooper barnes kick dan schneider, cooper barnes edit, cooper barnes and jerry trainor, Celebrity Duets, cooper barnes cuida a los niños, barnes and nobles, nickelodeon, duet movie",123100,1760,314,2400000,#duet with @marvelyelenax #nickelodeon ,False,,mikeytomsho17,🇺🇸⚾️🍻,,,,,,False
7139565881260084482,2022-09-04T12:42:09,14,IL,,122300,1738,388,935000,Legends @Тот самый Вовка🥕 ,False,,avivuni,Avilina,,,,,,False
7147775881019264262,2022-09-26T15:41:04,5,MX,,122100,7740,2193,767400,sip#lesbian #fyp #fyp🏳️‍🌈❤️ #lentejas #fyp #viral #parati ,False,,yam.mr,yamil♡,,,,,,False
7144858606402292998,2022-09-18T19:00:34,12,ES,,122100,405,256,1200000,Mas o menos @davisuuarez2 ,False,,italianotonto,Jonata,,,,,,False
7158565677211684101,2022-10-25T17:31:01,9,HN,,121300,1376,425,1300000,#memeschrisowo #memeslatinos👍 #memesbr #ramdomvideos ,False,,_chrisyork,Chris York,,,,,,False
7158455301165878533,2022-10-25T10:22:39,27,MX,,121200,2326,466,913700,"Todos quieren hacer una sentdilla, pero nadie quiere prepararse para ella. #gym #foryou #fitness #powerlifting ",False,,_marioobeso,Mario Obeso,,,,,,False
7153391633159982378,2022-10-11T18:53:04,57,US,,119500,211,7189,1300000,Youtuber Gauntlet PT 3. #youtube #gauntlet #foryoupage #foryou #fyp #fypシ #viral #dantdm #popular #dream #markiplier #ssundee ,False,,i1blessed1i,Blessed,,,,,,False
7141773109559954693,2022-09-10T11:27:17,15,DE,,116300,667,966,1100000,#fun #dance #dadandson #fyp #foryou #foryoupage #mandjwithfamily ,False,,thedegenfamily,thedegenfamily❤️,,,,,,False
7157550350378077483,2022-10-22T23:51:09,17,US,,115000,156,14700,1200000,Built real size chugrug for @rug #fazerug #gfuel #paparug #fyp #chugrug #californiaadventure ,False,,tmovisuals,TMOVISUALS,,,,,,False
7204446229495909637,2023-02-26T07:50:59,7,TH,,115000,1053,754,960400,when do I learn this advanced technique??  #muaythai #martialarts #mma #pierssciolti #boxing #bjj #wrestling ,False,,pierssciolti,Pesh,,,,,,False
7142550308504308998,2022-09-12T13:43:12,15,IT,,114700,2416,501,579500,mikey❤️ #tokyorevengers#tokyorevengersedit#tr#toman#mikeytokyorevengers#mikey#manjirosano#draken#kenriuguji#takemichi#anime#edit#animeedit#capcut#perte#foryoupage#foryou#fyp#fy#viral ,False,,im_senju_kawaragi,𝕾𝕰𝕹𝕵𝖀,,,,,,False
7142669176459529477,2022-09-12T21:24:34,15,US,,114600,391,139,1400000,againnn,False,,noordabashh,noor,,,,,,False
7168658496077008133,2022-11-21T21:16:19,7,EC,,114500,200,114,1400000,#tips #consejos #acne #salud #consejos #style ,False,,lirykal,LIRYKAL,,,,,,False
7317389666481655041,2023-12-27T16:30:11,8,SA,,114400,1553,1410,441600,#packingorders #smallbusiness #thenighborhood #thenbhd ,False,,veinbowstore,Veinbow Store,,,,,,False
7139616758385921326,2022-09-04T15:59:28,19,US,,114300,204,425,707100,Austin told me not to disappoint him like Alex since I told him I knew the dance 😭,False,,skyyjade,Sky 💔,,,,,,False
7183346303672372507,2022-12-31T11:12:48,28,DE,,113800,11500,1766,924600,#r6s #rainbowsixsiege #r6 #rainbow #concept ,False,,bentren05,bentren,,,,,,False
7161555818809183531,2022-11-02T18:54:23,21,US,,113300,48,245,714500,"You left us no choice.. Ladies, ya'll gotta catch up😏 #golf #topgolf #golfer #golftiktok ",False,,hammy.golf,Hammy Golf,,,,,,False
7145503289772133638,2022-09-20T12:42:14,15,GB,,113100,341,328,949400,I think tiny broke his phone 🫢#the22show ,False,,the22show,the22show,,,,,,False
7152883875826502918,2022-10-10T10:02:41,5,UG,,113000,652,248,795200,💀#fyp #viral #itsokay24 #itsokay #texts #healing #motivation #mentalhealth #comebacks ,False,,itsokay24,It’sokay24,,,,,,False
7175288010655747333,2022-12-09T18:02:13,24,GB,"Ppl X Arnold, arnold splits, push day workout, workout, Bodybuilding, Gym Exercises, Shoulders And Arms Workout, PPL Arnold Exercise, Arnold, ppl x arnold program",113000,5345,617,1500000,Replying to @MateiValue69 1-1 Online Coaching in bio📈enquire now👊,False,,gymtwins.ja,J.A.Fitness,,,,,,False
7146606057337392426,2022-09-23T12:01:36,15,US,,112900,381,147,1300000,Feels great to be back ❤️,False,,adrien_nunez,Adrien Nunez,,,,,,True
7139512381247442181,2022-09-04T09:14:30,15,IT,,112700,1473,748,784100,lo rifaremo meglio promesso #perte #viral #newtrend ,False,,beatrice.fragione,bi,,,,,,False
7164063739023559941,2022-11-09T12:06:16,26,MX,,112400,5556,2788,747100,2 de mis mejores clips 😎 #videojuegos #parati #fyp #callofduty #cod #humor #mw2 #warzone #fy ,False,,bigpavo11,BigPavo,,,,,,False
7169335403961404678,2022-11-23T17:03:01,10,GB,,112300,1560,1960,1300000,Drop the @playadoptme chain in the comments!! 😮‍💨 Will they notice? #roblox #adoptmevsbloxburg #StumbleToVictory #miniadoptme #bloxburgbuilder #bloxburg #adoptmeroblox ,False,,mythical_xo,Mythix,,,,,,False
7148564262745541893,2022-09-28T18:40:23,15,MX,,112300,185,396,789600,holaa#quatar #corset #fypシ #scoliosis ,False,,naomi.letellierc,⭐️NAOMI⭐️,,,,,,False
7151758134237859114,2022-10-07T09:14:44,5,US,,112200,421,115,2200000,Love these earrings sm! #polymerclay #earrings ,False,,joystinyart,Joystinyart,,,,,,False
7166524841166736645,2022-11-16T03:16:40,11,GB,,111800,523,938,3100000,#CapCut ,False,,salishmatterreal11,Salishmatterreal1,,,,,,False
7154801929258847534,2022-10-15T14:05:48,15,US,,110400,278,4272,786100,you have to do this with your 5th @ 🏡,False,,symonneharrisonofficial,SYMONNE HARRISON,,,,,,False
7338254526664789254,2024-02-21T21:55:29,47,NI,"Sweater Weather, sweater weather español letra, The Neighbourhood, sweater weather en español, sweater weather instrumental, sweater weather letra, sweater weather lyrics, Sweater Weather - The Neighbourhood, Sweater Weather Song by The Neighbourhood, The Neighbourhood Songs",111300,2012,210,676500,sweater weather-The Neighbourhood #theneighbourhood #sweaterweather #love #adore #lyrics #letras #canciones #song #viral #apoyo #music #oficial #trend #foryou ,False,,lyric_sub1,lyric,,,,,,False
7171832428141530374,2022-11-30T10:32:45,5,AT,,110000,7993,235,900700,#fyp #foryou #foryoupage ,False,,arda.demiir,Arda Demir,,,,,,False
7254519155200756997,2023-07-11T07:19:27,28,PH,,110000,5096,531,636900,"【 #HAIKAVEH 】 if you ask me where tf was i going with this, i honestly dont know. i thought the song was neat Heavily ib: @//kinchip (yt) #alhaithamxkaveh #alhaitham #kaveh #genshin #genshinimpact ",False,,cynniecie,cierru,,,,,,False
7145896436905856298,2022-09-21T14:08:13,17,US,,109700,605,581,1200000,outside it starts to POURRR (literally lol) ,False,,monroecapri,monroe capri,,,,,,True
7148738670114180358,2022-09-29T05:57:13,15,FR,,109500,680,310,837600,🫶🏽🏠 #pourtoi #pourtoii #fyp #fypシ #faitesmoipercerwesh ,False,,nofvce,No face ⚫️,,,,,,False
7139831774959439105,2022-09-05T05:54:01,15,AU,,109100,349,357,1200000,#fyp ,False,,ella.she1ton,E L L A,,,,,,False
