video_id,video_timestamp,video_duration,video_locationcreated,suggested_words,video_diggcount,video_sharecount,video_commentcount,video_playcount,video_description,video_is_ad,video_stickers,author_username,author_name,author_followercount,author_followingcount,author_heartcount,author_videocount,author_diggcount,author_verified
6823520179838881030,2020-05-05T20:23:18,15,BR,,1830,2,49,20700,,False,,contatobd_dress,@nowunitedlovelove,,,,,,False
6835720043205037317,2020-06-07T17:24:59,15,US,,1828,0,15,11200,#duet with @mannyyz 💀,False,,eva.lindsey,eva,,,,,,False
6817433562246122757,2020-04-19T10:44:06,15,FR,,1824,9,25,27500,HAUL SHEIN comme promis 🥰🥰#haul #shein #sheinfrance #frypage #foryou #pourtoi,False,,maebsn17,Maëva ✨,,,,,,False
6817080827952893186,2020-04-18T11:55:20,15,TH,,1820,54,27,15800,อย่าพึ่งเบื่อเค้าน้าาาาา 🥰😘😍#ความเหงาเป็นเหตุ,False,,dutchixdz,ใบตองลองแล้วจ้า,,,,,,False
6814172410560990470,2020-04-10T15:49:09,15,BE,,1810,4,5,27600,Level 174-177,False,,_brain.out_12,🧠 Brainout 🧠,,,,,,False
6814374071132818690,2020-04-11T04:51:44,15,IN,,1809,3,32,13000,#ajeeshkrishna,False,,ajeeshkrishna,Ajeeshkrishna,,,,,,False
6813339913245838598,2020-04-08T09:58:38,9,IT,,1811,1,5,8214,Provo a farmi le unghie gel da sola😰😰 risultato su Instagram: martina_bels🤗❤️ #nails #perte @sofia_gange,False,,_marty_bels_,BELS,,,,,,False
6808847339135028485,2020-03-27T07:25:12,15,FR,,1809,23,7,9447,venez me suivre sur snap et Instagram je répond à tout le monde: valentine_lbrn 💕 #pourtoi #foryou,False,,valxvx,valentine 🤎,,,,,,False
6824716989844507906,2020-05-09T01:47:32,7,VN,,1803,0,6,16200,#hocvienthucung,False,,irelav90,Hữu Vượng (Valeri),,,,,,False
6816399776662179077,2020-04-16T15:52:30,15,UA,,1797,3,17,10500,как вам? #рекомендации,False,,aannussshhkaaa,Ann,,,,,,False
6810069588621970693,2020-03-30T14:28:08,15,KW,,1800,80,78,17200,منشنووا اكثرر شخص سولفتوا معاه هالايام😂😍#fyp #foryourpage #4youpage #اكسبلور #4you,False,,jana_alfailakawi,Jana alfailakawi,,,,,,False
6809345453155536134,2020-03-28T15:38:06,10,BR,,1791,46,49,26000,use o cupom EKCNHGUNK2 ❤️,False,,studyaugusto,Studyaugusto,,,,,,False
6807905609329986822,2020-03-24T18:30:47,15,US,,1786,84,0,26900,#fyou #fyp,False,,miatorrez05,Mia🔪,,,,,,False
6810361925491281158,2020-03-31T09:22:32,15,BR,,1762,3,153,6352,"Escreva ""o tiktok me deixa"" e deixa o corretor terminar! Apagaram esse vídeo, tô triste. 😖 #fyp #dance",False,,mayarafonseca_,May 🚫,,,,,,False
6820095477862714630,2020-04-26T14:53:40,15,ES,,1759,0,3,7242,Día 2 personalizando mi ropa 😂 Y tu? que le pintarias? #cuarentena #fire #clothes #foryoupage #fyp #foryou #parati #xyzbca,False,,sandra_and_taetae,Sandra&TaeTae,,,,,,False
6849760149058407685,2020-07-15T13:27:46,14,CA,,1757,176,68,31900,"Doing one on Kelly's mountain because well, why not lol. #fyp",False,,gbh_tiktoker103,Adam Latter,,,,,,False
6813290422090157317,2020-04-08T06:46:44,15,PL,,1750,0,158,6267,Pierwsza osoba z @ zabiera cię na lody. Kto to ? ❤️ #foryou #xyzbca #trend,False,,makaronikk_,🍝Makaronik🍝,,,,,,False
6880216765016673537,2020-10-05T15:15:00,15,ES,,1763,6,11,30600,con mi Primiii❤️❤️ @laa_mariluuu jajajaj nuestras caras cuando me doy un golpe 😂😂,False,,libanacabo,Libana Cabo,,,,,,False
6815198191684717830,2020-04-13T10:09:44,15,RU,,1750,1,25,23400,«Таттараач3000» до конца 🔫😂#якутия,False,,swimicee,Алексей ☀️,,,,,,False
6814822150415846662,2020-04-12T09:50:30,15,GB,,1743,30,13,15500,#foru #foryou #fyp when the 2 dogs come across the camera tho 😅,False,,3wan7540,Ewan Llewellyn,,,,,,False
6809349536918588678,2020-03-28T15:53:57,15,BR,,1736,2,90,8083,onde vcs gostariam de estar agr ? #fyp (finge q não tem corona),False,,rayssa_kaylene,Ray_kaylene,,,,,,False
6810102356571606277,2020-03-30T16:35:16,15,BR,,1731,5,12,9930,🤮,False,,nellah.mm2.0,opa 😝,,,,,,False
6807811753217658118,2020-03-24T12:26:34,15,UA,,1730,59,4,17700,2 любимый тренда в одном 🤤💜#рекомендации #recomendation #вреки,False,,_maryynetti_,Maryynetti,,,,,,False
6810495044143910150,2020-03-31T17:59:07,15,RU,,1731,34,12,16500,instagram: irina_zaharkina_ #хочуврекомендации #рекомендации #лучшее,False,,irina_zaharkina_,🐾irina🐾,,,,,,False
6811903175516343557,2020-04-04T13:03:23,15,RU,,1728,21,10,19200,Давайте закидаем маму лайками❤️ #fyp#style#styletips#красотанакарантине#рекомендации#мойдомашнийдень,False,,galya__salikova,Galya_salikova,,,,,,False
6808075455707565317,2020-03-25T05:29:55,15,BR,,1724,18,18,9483,eu não fiz vídeo as 6 da manhã em plena quarentena não né? #foryou #trend #foryoupage #viral #brasil #fyp #geraçãotiktok #dance #coronavirus,False,,juh.ramalho,juju,,,,,,False
6810711939967094021,2020-04-01T08:00:47,14,IT,,1722,3,165,7430,Avete tolto il segui a #charli?😱 #dance #mix #pescedaprile #charlidamelio #foryou,False,,robertatummino_,roberta tummino,,,,,,False
6809795454042230021,2020-03-29T20:44:22,14,MX,,1718,8,7,12400,#kimberlyloaiza #kim #linduritas #linduras,False,,kimberly_club_de_fans,Kimberly 🥰❤️,,,,,,False
6829019521479740678,2020-05-20T16:03:33,15,NL,,1716,9,18,8288,Maximilian and his Dressage 🥰🥰  #fyp #starstable #starstableonline #ssorrp #rrp #horse #dressage #sso #ssoedit,False,,adelaidewinterstep,Adelaide Winterstep,,,,,,False
6810309478366383366,2020-03-31T05:59:03,12,IT,,1714,14,166,8602,"La vostra età al contrario supera i 40,?? 🥶seguo i commenti con 0 like #fyp #neiperteee #roomerz inst:vane_e_vane",False,,vane_e_vane,Vanessa,,,,,,False
6809595889343155462,2020-03-29T07:49:57,15,NL,,1698,12,24,9742,shipp me with someone🥰 #teammelissa #lovefans,False,,melissavzx,@melissa🌹,,,,,,False
6812241163920231685,2020-04-05T10:54:56,13,RU,,1691,2480,30,33900,,False,,vashadashulya,vashadasha,,,,,,False
6813708663027535109,2020-04-09T09:49:35,15,BE,,1697,18,8,20000,,False,,margauxitis,Margaux who?,,,,,,False
6821778194488724737,2020-05-01T03:43:30,15,KR,,1693,55,23,16500,춤 대충 외우고 췄더니 엄청 급해보이네용🤯이쁘게 봐주기❤️,False,,yujin__o_o,제리유진,,,,,,False
6810260865120587009,2020-03-31T02:50:22,15,ID,,1690,37,13,56800,#xyzbca #foryou #fypage #fyp,False,,goodponsel,Good Ponsel,,,,,,True
6809305107965021446,2020-03-28T13:01:33,15,IL,,1688,28,7,17100,שבוע טווווב❤️,False,,x.lian,X.LIAN,,,,,,True
6810039857948151045,2020-03-30T12:32:45,15,GR,,1689,0,543,9217,Το 6ο emoji σας είναι η αντίδραση σας αν σας πουν ότι έχετε κορονοιο😳 #foryoupage,False,,nikolettaalimoudhh,N1kole,,,,,,False
6810391547658407174,2020-03-31T11:17:29,15,AR,,1689,9,141,9601,Cuantos años tienen?😊,False,,biangg_,biann,,,,,,False
6977058211434089730,2021-06-23T14:29:19,15,MA,,1674,7,12,16400,,False,,nadabennanii,Nada Bennani💌,,,,,,False
6821810974278946050,2020-05-01T05:50:42,14,JP,,1677,9,11,23900,@toflapaityan #ダンス #dance ダンスのネタ募集中🔍,False,,pikodance,piko_dance🐥😈🎧,,,,,,False
6810086472826244357,2020-03-30T15:33:42,15,BR,,1673,1,47,6812,vou mandar nudihh no meu insta pra quem votar #foraprior só me chamar lah 🙂🤰🥺🙂😍🙂🙂🥵,False,,vituflopou,vitu,,,,,,False
6809243773105720581,2020-03-28T09:03:33,14,HR,,1672,1,227,7124,Prvih 300 koji zaprate@sebalj_ana dobiju lajk na 20 videa.Od 1-100 koliko vam idem na živce (neću se ljutiti)💕,False,,patricija.malnar_,Hii♡,,,,,,False
